bank_version,candidate_id,candidate_group_id,descriptor_family,output_name,unit,source_population,aggregation_formula,applicable_family,direct_or_derived,source_bank,source_value_table,technical_role,qualification_status,confidence_status,later_evaluation_role,active_feature,promoted,y_evidence,notes,model_count,finite_count,unique_count,unified_block_id,unified_block_member_count,unified_edge_degree,operational_grade,literature_anchor,anchor_scope,predecessor_unified_block_id
XREG-v2.7-TECHNICAL,RAW-X036::overlay_red_pixel_count_population_std,RAW-X036,overlay_color_phase_profile,overlay_red_pixel_count_population_std,pixel_count,800-pair overlay red-pixel-count profile,population population_std across 800 pairs (ddof=0 for population_std),B|C|F|L|T,direct_from_verified_SLICE004_raw_table,PRM104_overlay_phase_profile_batch,PRM104_overlay_phase_profile_values_long.csv,batch_BC_candidate,full58_raw_table_batch_not_selected,confirmed_raw_table_lineage,batch_BC_unselected_block_aware,False,False,False,"PRM104 overlay phase-profile cohort; no y, selection or promotion",58,58,58,U123-BLK-001,3,1,B,LIT-X028,overlay phase-profile/composition analogue only; not a GLCM or full 3D estimator,U123-BLK-001
XREG-v2.7-TECHNICAL,RAW-X036::overlay_red_pixel_count_q10,RAW-X036,overlay_color_phase_profile,overlay_red_pixel_count_q10,pixel_count,800-pair overlay red-pixel-count profile,population q10 across 800 pairs (ddof=0 for population_std),B|C|F|L|T,direct_from_verified_SLICE004_raw_table,PRM104_overlay_phase_profile_batch,PRM104_overlay_phase_profile_values_long.csv,batch_BC_candidate,full58_raw_table_batch_not_selected,confirmed_raw_table_lineage,batch_BC_unselected_block_aware,False,False,False,"PRM104 overlay phase-profile cohort; no y, selection or promotion",58,58,49,U105-BLK-010,2,1,B,LIT-X028,overlay phase-profile/composition analogue only; not a GLCM or full 3D estimator,U105-BLK-010
XREG-v2.7-TECHNICAL,RAW-X036::overlay_red_pixel_count_q50,RAW-X036,overlay_color_phase_profile,overlay_red_pixel_count_q50,pixel_count,800-pair overlay red-pixel-count profile,population q50 across 800 pairs (ddof=0 for population_std),B|C|F|L|T,direct_from_verified_SLICE004_raw_table,PRM104_overlay_phase_profile_batch,PRM104_overlay_phase_profile_values_long.csv,batch_BC_candidate,full58_raw_table_batch_not_selected,confirmed_raw_table_lineage,batch_BC_unselected_block_aware,False,False,False,"PRM104 overlay phase-profile cohort; no y, selection or promotion",58,58,56,U105-BLK-011,2,1,B,LIT-X028,overlay phase-profile/composition analogue only; not a GLCM or full 3D estimator,U105-BLK-011
XREG-v2.7-TECHNICAL,RAW-X036::overlay_red_pixel_count_q90,RAW-X036,overlay_color_phase_profile,overlay_red_pixel_count_q90,pixel_count,800-pair overlay red-pixel-count profile,population q90 across 800 pairs (ddof=0 for population_std),B|C|F|L|T,direct_from_verified_SLICE004_raw_table,PRM104_overlay_phase_profile_batch,PRM104_overlay_phase_profile_values_long.csv,batch_BC_candidate,full58_raw_table_batch_not_selected,confirmed_raw_table_lineage,batch_BC_unselected_block_aware,False,False,False,"PRM104 overlay phase-profile cohort; no y, selection or promotion",58,58,57,U105-BLK-012,2,1,B,LIT-X028,overlay phase-profile/composition analogue only; not a GLCM or full 3D estimator,U105-BLK-012
XREG-v2.7-TECHNICAL,RAW-X036::overlay_union_pixel_count_iqr,RAW-X036,overlay_color_phase_profile,overlay_union_pixel_count_iqr,pixel_count,800-pair overlay union-pixel-count profile,population iqr across 800 pairs (ddof=0 for population_std),B|C|F|L|T,direct_from_verified_SLICE004_raw_table,PRM104_overlay_phase_profile_batch,PRM104_overlay_phase_profile_values_long.csv,batch_BC_candidate,full58_raw_table_batch_not_selected,confirmed_raw_table_lineage,batch_BC_unselected_block_aware,False,False,False,"PRM104 overlay phase-profile cohort; no y, selection or promotion",58,58,58,U105-BLK-016,1,0,B,LIT-X028,overlay phase-profile/composition analogue only; not a GLCM or full 3D estimator,U105-BLK-016
XREG-v2.7-TECHNICAL,RAW-X036::overlay_union_pixel_count_mean,RAW-X036,overlay_color_phase_profile,overlay_union_pixel_count_mean,pixel_count,800-pair overlay union-pixel-count profile,population mean across 800 pairs (ddof=0 for population_std),B|C|F|L|T,direct_from_verified_SLICE004_raw_table,PRM104_overlay_phase_profile_batch,PRM104_overlay_phase_profile_values_long.csv,batch_BC_candidate,full58_raw_table_batch_not_selected,confirmed_raw_table_lineage,batch_BC_unselected_block_aware,False,False,False,"PRM104 overlay phase-profile cohort; no y, selection or promotion",58,58,58,U105-BLK-017,1,0,B,LIT-X028,overlay phase-profile/composition analogue only; not a GLCM or full 3D estimator,U105-BLK-017
XREG-v2.7-TECHNICAL,RAW-X036::overlay_union_pixel_count_population_std,RAW-X036,overlay_color_phase_profile,overlay_union_pixel_count_population_std,pixel_count,800-pair overlay union-pixel-count profile,population population_std across 800 pairs (ddof=0 for population_std),B|C|F|L|T,direct_from_verified_SLICE004_raw_table,PRM104_overlay_phase_profile_batch,PRM104_overlay_phase_profile_values_long.csv,batch_BC_candidate,full58_raw_table_batch_not_selected,confirmed_raw_table_lineage,batch_BC_unselected_block_aware,False,False,False,"PRM104 overlay phase-profile cohort; no y, selection or promotion",58,58,58,U133-BLK-004,4,3,B,LIT-X028,overlay phase-profile/composition analogue only; not a GLCM or full 3D estimator,U133-BLK-004
XREG-v2.7-TECHNICAL,RAW-X036::overlay_union_pixel_count_q50,RAW-X036,overlay_color_phase_profile,overlay_union_pixel_count_q50,pixel_count,800-pair overlay union-pixel-count profile,population q50 across 800 pairs (ddof=0 for population_std),B|C|F|L|T,direct_from_verified_SLICE004_raw_table,PRM104_overlay_phase_profile_batch,PRM104_overlay_phase_profile_values_long.csv,batch_BC_candidate,full58_raw_table_batch_not_selected,confirmed_raw_table_lineage,batch_BC_unselected_block_aware,False,False,False,"PRM104 overlay phase-profile cohort; no y, selection or promotion",58,58,58,U105-BLK-018,1,0,B,LIT-X028,overlay phase-profile/composition analogue only; not a GLCM or full 3D estimator,U105-BLK-018
XREG-v2.7-TECHNICAL,RAW-X037::overlay_blue_fraction_mean,RAW-X037,overlay_color_phase_composition,overlay_blue_fraction_mean,dimensionless_fraction,800-pair overlay blue/union phase-fraction profile,mean(blue_pixel_count / union_pixel_count) across 800 pairs; positive denominator verified,B|C|F|L|T,derived_from_verified_SLICE004_profile,PRM104_overlay_phase_profile_batch,PRM104_overlay_phase_profile_values_long.csv,batch_BC_candidate,full58_raw_table_batch_not_selected,confirmed_raw_table_lineage,batch_BC_unselected_block_aware,False,False,False,"PRM104 overlay phase-profile cohort; no y, selection or promotion",58,58,58,U105-BLK-019,3,2,C,LIT-X028,overlay phase-profile/composition analogue only; not a GLCM or full 3D estimator,U105-BLK-019
XREG-v2.7-TECHNICAL,RAW-X037::overlay_purple_fraction_mean,RAW-X037,overlay_color_phase_composition,overlay_purple_fraction_mean,dimensionless_fraction,800-pair overlay purple/union phase-fraction profile,mean(purple_pixel_count / union_pixel_count) across 800 pairs; positive denominator verified,B|C|F|L|T,derived_from_verified_SLICE004_profile,PRM104_overlay_phase_profile_batch,PRM104_overlay_phase_profile_values_long.csv,batch_BC_candidate,full58_raw_table_batch_not_selected,confirmed_raw_table_lineage,batch_BC_unselected_block_aware,False,False,False,"PRM104 overlay phase-profile cohort; no y, selection or promotion",58,58,58,U105-BLK-019,3,2,C,LIT-X028,overlay phase-profile/composition analogue only; not a GLCM or full 3D estimator,U105-BLK-019
XREG-v2.7-TECHNICAL,RAW-X037::overlay_red_fraction_mean,RAW-X037,overlay_color_phase_composition,overlay_red_fraction_mean,dimensionless_fraction,800-pair overlay red/union phase-fraction profile,mean(red_pixel_count / union_pixel_count) across 800 pairs; positive denominator verified,B|C|F|L|T,derived_from_verified_SLICE004_profile,PRM104_overlay_phase_profile_batch,PRM104_overlay_phase_profile_values_long.csv,batch_BC_candidate,full58_raw_table_batch_not_selected,confirmed_raw_table_lineage,batch_BC_unselected_block_aware,False,False,False,"PRM104 overlay phase-profile cohort; no y, selection or promotion",58,58,58,U105-BLK-019,3,2,C,LIT-X028,overlay phase-profile/composition analogue only; not a GLCM or full 3D estimator,U105-BLK-019
XREG-v2.7-TECHNICAL,RAW-X038::slice_component_count_excess_kurtosis,RAW-X038,slice_profile_shape,slice_component_count_excess_kurtosis,dimensionless,801-slice connected-component-count profile,fourth central moment / population variance^2 - 3,B|C|F|L|T,direct_from_verified_SLICE004_raw_table,PRM106_profile_dynamics_batch,PRM106_profile_dynamics_values_long.csv,batch_BC_candidate,full58_raw_table_batch_not_selected,confirmed_raw_table_lineage,batch_BC_unselected_block_aware,False,False,False,"PRM106 profile-dynamics cohort; no y, selection or promotion",58,58,57,U135-BLK-003,4,3,B,LIT-X033,1D slice/overlay profile dynamics analogue only; not a full 3D estimator,U135-BLK-003
XREG-v2.7-TECHNICAL,RAW-X038::slice_component_count_moment_skewness,RAW-X038,slice_profile_shape,slice_component_count_moment_skewness,dimensionless,801-slice connected-component-count profile,third central moment / population std^3,B|C|F|L|T,direct_from_verified_SLICE004_raw_table,PRM106_profile_dynamics_batch,PRM106_profile_dynamics_values_long.csv,batch_BC_candidate,full58_raw_table_batch_not_selected,confirmed_raw_table_lineage,batch_BC_unselected_block_aware,False,False,False,"PRM106 profile-dynamics cohort; no y, selection or promotion",58,58,57,U135-BLK-004,4,3,B,LIT-X033,1D slice/overlay profile dynamics analogue only; not a full 3D estimator,U135-BLK-004
XREG-v2.7-TECHNICAL,RAW-X038::slice_component_count_peak_to_mean,RAW-X038,slice_profile_shape,slice_component_count_peak_to_mean,dimensionless,801-slice connected-component-count profile,max(profile) / mean(profile),B|C|F|L|T,derived_from_verified_SLICE004_profile,PRM106_profile_dynamics_batch,PRM106_profile_dynamics_values_long.csv,batch_BC_candidate,full58_raw_table_batch_not_selected,confirmed_raw_table_lineage,batch_BC_unselected_block_aware,False,False,False,"PRM106 profile-dynamics cohort; no y, selection or promotion",58,58,57,U107-BLK-005,2,1,C,LIT-X033,1D slice/overlay profile dynamics analogue only; not a full 3D estimator,U107-BLK-005
XREG-v2.7-TECHNICAL,RAW-X038::slice_component_count_range_over_mean,RAW-X038,slice_profile_shape,slice_component_count_range_over_mean,dimensionless,801-slice connected-component-count profile,(max(profile) - min(profile)) / mean(profile),B|C|F|L|T,derived_from_verified_SLICE004_profile,PRM106_profile_dynamics_batch,PRM106_profile_dynamics_values_long.csv,batch_BC_candidate,full58_raw_table_batch_not_selected,confirmed_raw_table_lineage,batch_BC_unselected_block_aware,False,False,False,"PRM106 profile-dynamics cohort; no y, selection or promotion",58,58,57,U107-BLK-005,2,1,C,LIT-X033,1D slice/overlay profile dynamics analogue only; not a full 3D estimator,U107-BLK-005
XREG-v2.7-TECHNICAL,RAW-X038::slice_material_area_excess_kurtosis,RAW-X038,slice_profile_shape,slice_material_area_excess_kurtosis,dimensionless,801-slice material-area profile,fourth central moment / population variance^2 - 3,B|C|F|L|T,direct_from_verified_SLICE004_raw_table,PRM106_profile_dynamics_batch,PRM106_profile_dynamics_values_long.csv,batch_BC_candidate,full58_raw_table_batch_not_selected,confirmed_raw_table_lineage,batch_BC_unselected_block_aware,False,False,False,"PRM106 profile-dynamics cohort; no y, selection or promotion",58,58,58,U133-BLK-007,2,1,B,LIT-X033,1D slice/overlay profile dynamics analogue only; not a full 3D estimator,U133-BLK-007
XREG-v2.7-TECHNICAL,RAW-X038::slice_material_area_moment_skewness,RAW-X038,slice_profile_shape,slice_material_area_moment_skewness,dimensionless,801-slice material-area profile,third central moment / population std^3,B|C|F|L|T,direct_from_verified_SLICE004_raw_table,PRM106_profile_dynamics_batch,PRM106_profile_dynamics_values_long.csv,batch_BC_candidate,full58_raw_table_batch_not_selected,confirmed_raw_table_lineage,batch_BC_unselected_block_aware,False,False,False,"PRM106 profile-dynamics cohort; no y, selection or promotion",58,58,58,U133-BLK-008,2,1,B,LIT-X033,1D slice/overlay profile dynamics analogue only; not a full 3D estimator,U133-BLK-008
XREG-v2.7-TECHNICAL,RAW-X038::slice_material_area_peak_to_mean,RAW-X038,slice_profile_shape,slice_material_area_peak_to_mean,dimensionless,801-slice material-area profile,max(profile) / mean(profile),B|C|F|L|T,derived_from_verified_SLICE004_profile,PRM106_profile_dynamics_batch,PRM106_profile_dynamics_values_long.csv,batch_BC_candidate,full58_raw_table_batch_not_selected,confirmed_raw_table_lineage,batch_BC_unselected_block_aware,False,False,False,"PRM106 profile-dynamics cohort; no y, selection or promotion",58,58,58,U107-BLK-008,2,1,C,LIT-X033,1D slice/overlay profile dynamics analogue only; not a full 3D estimator,U107-BLK-008
XREG-v2.7-TECHNICAL,RAW-X038::slice_material_area_range_over_mean,RAW-X038,slice_profile_shape,slice_material_area_range_over_mean,dimensionless,801-slice material-area profile,(max(profile) - min(profile)) / mean(profile),B|C|F|L|T,derived_from_verified_SLICE004_profile,PRM106_profile_dynamics_batch,PRM106_profile_dynamics_values_long.csv,batch_BC_candidate,full58_raw_table_batch_not_selected,confirmed_raw_table_lineage,batch_BC_unselected_block_aware,False,False,False,"PRM106 profile-dynamics cohort; no y, selection or promotion",58,58,58,U107-BLK-008,2,1,C,LIT-X033,1D slice/overlay profile dynamics analogue only; not a full 3D estimator,U107-BLK-008
XREG-v2.7-TECHNICAL,RAW-X039::overlay_blue_pixel_count_lag1_autocorr,RAW-X039,overlay_phase_profile_dynamics,overlay_blue_pixel_count_lag1_autocorr,dimensionless,800-pair overlay blue-pixel-count profile,lag-1 Pearson autocorrelation across consecutive overlay pairs,B|C|F|L|T,derived_from_verified_SLICE004_profile,PRM106_profile_dynamics_batch,PRM106_profile_dynamics_values_long.csv,batch_BC_candidate,full58_raw_table_batch_not_selected,confirmed_raw_table_lineage,batch_BC_unselected_block_aware,False,False,False,"PRM106 profile-dynamics cohort; no y, selection or promotion",58,58,58,U107-BLK-009,1,0,C,LIT-X028,1D slice/overlay profile dynamics analogue only; not a full 3D estimator,U107-BLK-009
XREG-v2.7-TECHNICAL,RAW-X039::overlay_blue_pixel_count_normalized_total_variation,RAW-X039,overlay_phase_profile_dynamics,overlay_blue_pixel_count_normalized_total_variation,dimensionless,800-pair overlay blue-pixel-count profile,mean(abs(adjacent difference)) / mean(abs(profile)),B|C|F|L|T,derived_from_verified_SLICE004_profile,PRM106_profile_dynamics_batch,PRM106_profile_dynamics_values_long.csv,batch_BC_candidate,full58_raw_table_batch_not_selected,confirmed_raw_table_lineage,batch_BC_unselected_block_aware,False,False,False,"PRM106 profile-dynamics cohort; no y, selection or promotion",58,58,58,U107-BLK-010,2,1,C,LIT-X028,1D slice/overlay profile dynamics analogue only; not a full 3D estimator,U107-BLK-010
XREG-v2.7-TECHNICAL,RAW-X039::overlay_purple_pixel_count_lag1_autocorr,RAW-X039,overlay_phase_profile_dynamics,overlay_purple_pixel_count_lag1_autocorr,dimensionless,800-pair overlay purple-pixel-count profile,lag-1 Pearson autocorrelation across consecutive overlay pairs,B|C|F|L|T,derived_from_verified_SLICE004_profile,PRM106_profile_dynamics_batch,PRM106_profile_dynamics_values_long.csv,batch_BC_candidate,full58_raw_table_batch_not_selected,confirmed_raw_table_lineage,batch_BC_unselected_block_aware,False,False,False,"PRM106 profile-dynamics cohort; no y, selection or promotion",58,58,58,U107-BLK-011,1,0,C,LIT-X028,1D slice/overlay profile dynamics analogue only; not a full 3D estimator,U107-BLK-011
XREG-v2.7-TECHNICAL,RAW-X039::overlay_purple_pixel_count_normalized_total_variation,RAW-X039,overlay_phase_profile_dynamics,overlay_purple_pixel_count_normalized_total_variation,dimensionless,800-pair overlay purple-pixel-count profile,mean(abs(adjacent difference)) / mean(abs(profile)),B|C|F|L|T,derived_from_verified_SLICE004_profile,PRM106_profile_dynamics_batch,PRM106_profile_dynamics_values_long.csv,batch_BC_candidate,full58_raw_table_batch_not_selected,confirmed_raw_table_lineage,batch_BC_unselected_block_aware,False,False,False,"PRM106 profile-dynamics cohort; no y, selection or promotion",58,58,58,U107-BLK-012,1,0,C,LIT-X028,1D slice/overlay profile dynamics analogue only; not a full 3D estimator,U107-BLK-012
XREG-v2.7-TECHNICAL,RAW-X039::overlay_red_pixel_count_lag1_autocorr,RAW-X039,overlay_phase_profile_dynamics,overlay_red_pixel_count_lag1_autocorr,dimensionless,800-pair overlay red-pixel-count profile,lag-1 Pearson autocorrelation across consecutive overlay pairs,B|C|F|L|T,derived_from_verified_SLICE004_profile,PRM106_profile_dynamics_batch,PRM106_profile_dynamics_values_long.csv,batch_BC_candidate,full58_raw_table_batch_not_selected,confirmed_raw_table_lineage,batch_BC_unselected_block_aware,False,False,False,"PRM106 profile-dynamics cohort; no y, selection or promotion",58,58,58,U107-BLK-013,1,0,C,LIT-X028,1D slice/overlay profile dynamics analogue only; not a full 3D estimator,U107-BLK-013
XREG-v2.7-TECHNICAL,RAW-X039::overlay_red_pixel_count_normalized_total_variation,RAW-X039,overlay_phase_profile_dynamics,overlay_red_pixel_count_normalized_total_variation,dimensionless,800-pair overlay red-pixel-count profile,mean(abs(adjacent difference)) / mean(abs(profile)),B|C|F|L|T,derived_from_verified_SLICE004_profile,PRM106_profile_dynamics_batch,PRM106_profile_dynamics_values_long.csv,batch_BC_candidate,full58_raw_table_batch_not_selected,confirmed_raw_table_lineage,batch_BC_unselected_block_aware,False,False,False,"PRM106 profile-dynamics cohort; no y, selection or promotion",58,58,58,U107-BLK-010,2,1,C,LIT-X028,1D slice/overlay profile dynamics analogue only; not a full 3D estimator,U107-BLK-010
XREG-v2.7-TECHNICAL,RAW-X039::overlay_union_pixel_count_lag1_autocorr,RAW-X039,overlay_phase_profile_dynamics,overlay_union_pixel_count_lag1_autocorr,dimensionless,800-pair overlay union-pixel-count profile,lag-1 Pearson autocorrelation across consecutive overlay pairs,B|C|F|L|T,derived_from_verified_SLICE004_profile,PRM106_profile_dynamics_batch,PRM106_profile_dynamics_values_long.csv,batch_BC_candidate,full58_raw_table_batch_not_selected,confirmed_raw_table_lineage,batch_BC_unselected_block_aware,False,False,False,"PRM106 profile-dynamics cohort; no y, selection or promotion",58,58,58,U107-BLK-001,2,1,C,LIT-X028,1D slice/overlay profile dynamics analogue only; not a full 3D estimator,U107-BLK-001
XREG-v2.7-TECHNICAL,RAW-X039::overlay_union_pixel_count_normalized_total_variation,RAW-X039,overlay_phase_profile_dynamics,overlay_union_pixel_count_normalized_total_variation,dimensionless,800-pair overlay union-pixel-count profile,mean(abs(adjacent difference)) / mean(abs(profile)),B|C|F|L|T,derived_from_verified_SLICE004_profile,PRM106_profile_dynamics_batch,PRM106_profile_dynamics_values_long.csv,batch_BC_candidate,full58_raw_table_batch_not_selected,confirmed_raw_table_lineage,batch_BC_unselected_block_aware,False,False,False,"PRM106 profile-dynamics cohort; no y, selection or promotion",58,58,58,U107-BLK-002,2,1,C,LIT-X028,1D slice/overlay profile dynamics analogue only; not a full 3D estimator,U107-BLK-002
XREG-v2.7-TECHNICAL,RAW-X040::overlay_blue_fraction_lag1_autocorr,RAW-X040,overlay_phase_fraction_dynamics,overlay_blue_fraction_lag1_autocorr,dimensionless,800-pair overlay blue/union phase-fraction profile,lag-1 Pearson autocorrelation across consecutive phase fractions,B|C|F|L|T,derived_from_verified_SLICE004_profile,PRM106_profile_dynamics_batch,PRM106_profile_dynamics_values_long.csv,batch_BC_candidate,full58_raw_table_batch_not_selected,confirmed_raw_table_lineage,batch_BC_unselected_block_aware,False,False,False,"PRM106 profile-dynamics cohort; no y, selection or promotion",58,58,58,U107-BLK-014,1,0,C,LIT-X028,1D slice/overlay profile dynamics analogue only; not a full 3D estimator,U107-BLK-014
XREG-v2.7-TECHNICAL,RAW-X040::overlay_blue_fraction_population_std,RAW-X040,overlay_phase_fraction_dynamics,overlay_blue_fraction_population_std,dimensionless,800-pair overlay blue/union phase-fraction profile,population std across 800 phase fractions (ddof=0),B|C|F|L|T,derived_from_verified_SLICE004_profile,PRM106_profile_dynamics_batch,PRM106_profile_dynamics_values_long.csv,batch_BC_candidate,full58_raw_table_batch_not_selected,confirmed_raw_table_lineage,batch_BC_unselected_block_aware,False,False,False,"PRM106 profile-dynamics cohort; no y, selection or promotion",58,58,58,U107-BLK-015,1,0,C,LIT-X028,1D slice/overlay profile dynamics analogue only; not a full 3D estimator,U107-BLK-015
XREG-v2.7-TECHNICAL,RAW-X040::overlay_purple_fraction_lag1_autocorr,RAW-X040,overlay_phase_fraction_dynamics,overlay_purple_fraction_lag1_autocorr,dimensionless,800-pair overlay purple/union phase-fraction profile,lag-1 Pearson autocorrelation across consecutive phase fractions,B|C|F|L|T,derived_from_verified_SLICE004_profile,PRM106_profile_dynamics_batch,PRM106_profile_dynamics_values_long.csv,batch_BC_candidate,full58_raw_table_batch_not_selected,confirmed_raw_table_lineage,batch_BC_unselected_block_aware,False,False,False,"PRM106 profile-dynamics cohort; no y, selection or promotion",58,58,58,U107-BLK-016,1,0,C,LIT-X028,1D slice/overlay profile dynamics analogue only; not a full 3D estimator,U107-BLK-016
XREG-v2.7-TECHNICAL,RAW-X040::overlay_purple_fraction_population_std,RAW-X040,overlay_phase_fraction_dynamics,overlay_purple_fraction_population_std,dimensionless,800-pair overlay purple/union phase-fraction profile,population std across 800 phase fractions (ddof=0),B|C|F|L|T,derived_from_verified_SLICE004_profile,PRM106_profile_dynamics_batch,PRM106_profile_dynamics_values_long.csv,batch_BC_candidate,full58_raw_table_batch_not_selected,confirmed_raw_table_lineage,batch_BC_unselected_block_aware,False,False,False,"PRM106 profile-dynamics cohort; no y, selection or promotion",58,58,58,U147-BLK-001,3,2,C,LIT-X028,1D slice/overlay profile dynamics analogue only; not a full 3D estimator,U147-BLK-001
XREG-v2.7-TECHNICAL,RAW-X040::overlay_red_fraction_lag1_autocorr,RAW-X040,overlay_phase_fraction_dynamics,overlay_red_fraction_lag1_autocorr,dimensionless,800-pair overlay red/union phase-fraction profile,lag-1 Pearson autocorrelation across consecutive phase fractions,B|C|F|L|T,derived_from_verified_SLICE004_profile,PRM106_profile_dynamics_batch,PRM106_profile_dynamics_values_long.csv,batch_BC_candidate,full58_raw_table_batch_not_selected,confirmed_raw_table_lineage,batch_BC_unselected_block_aware,False,False,False,"PRM106 profile-dynamics cohort; no y, selection or promotion",58,58,58,U107-BLK-018,1,0,C,LIT-X028,1D slice/overlay profile dynamics analogue only; not a full 3D estimator,U107-BLK-018
XREG-v2.7-TECHNICAL,RAW-X040::overlay_red_fraction_population_std,RAW-X040,overlay_phase_fraction_dynamics,overlay_red_fraction_population_std,dimensionless,800-pair overlay red/union phase-fraction profile,population std across 800 phase fractions (ddof=0),B|C|F|L|T,derived_from_verified_SLICE004_profile,PRM106_profile_dynamics_batch,PRM106_profile_dynamics_values_long.csv,batch_BC_candidate,full58_raw_table_batch_not_selected,confirmed_raw_table_lineage,batch_BC_unselected_block_aware,False,False,False,"PRM106 profile-dynamics cohort; no y, selection or promotion",58,58,58,U107-BLK-019,1,0,C,LIT-X028,1D slice/overlay profile dynamics analogue only; not a full 3D estimator,U107-BLK-019
XREG-v2.7-TECHNICAL,RAW-X041::slice_component_count_normalized_axial_centroid,RAW-X041,slice_axial_distribution,slice_component_count_normalized_axial_centroid,dimensionless,801-row slice_component_count ordered profile,"sum(weight*z_norm)/sum(weight), z_norm in [0,1]",B|C|F|L|T,direct_from_verified_SLICE004_raw_table,PRM108_axial_distribution_symmetry_batch,PRM108_axial_distribution_symmetry_values_long.csv,batch_BC_candidate,full58_raw_table_batch_not_selected,confirmed_raw_table_lineage,batch_BC_unselected_block_aware,False,False,False,"PRM108 axial distribution/reflection-symmetry cohort; no y, selection or promotion",58,58,58,U109-BLK-001,1,0,B,LIT-X033,normalized 1D axial distribution/symmetry analogue only; not a full 3D estimator,U109-BLK-001
XREG-v2.7-TECHNICAL,RAW-X041::slice_component_count_normalized_axial_spread,RAW-X041,slice_axial_distribution,slice_component_count_normalized_axial_spread,dimensionless,801-row slice_component_count ordered profile,sqrt(sum(weight*(z_norm-centroid)^2)/sum(weight)),B|C|F|L|T,direct_from_verified_SLICE004_raw_table,PRM108_axial_distribution_symmetry_batch,PRM108_axial_distribution_symmetry_values_long.csv,batch_BC_candidate,full58_raw_table_batch_not_selected,confirmed_raw_table_lineage,batch_BC_unselected_block_aware,False,False,False,"PRM108 axial distribution/reflection-symmetry cohort; no y, selection or promotion",58,58,58,U109-BLK-002,1,0,B,LIT-X033,normalized 1D axial distribution/symmetry analogue only; not a full 3D estimator,U109-BLK-002
XREG-v2.7-TECHNICAL,RAW-X041::slice_material_area_normalized_axial_centroid,RAW-X041,slice_axial_distribution,slice_material_area_normalized_axial_centroid,dimensionless,801-row slice_material_area ordered profile,"sum(weight*z_norm)/sum(weight), z_norm in [0,1]",B|C|F|L|T,direct_from_verified_SLICE004_raw_table,PRM108_axial_distribution_symmetry_batch,PRM108_axial_distribution_symmetry_values_long.csv,batch_BC_candidate,full58_raw_table_batch_not_selected,confirmed_raw_table_lineage,batch_BC_unselected_block_aware,False,False,False,"PRM108 axial distribution/reflection-symmetry cohort; no y, selection or promotion",58,58,58,U109-BLK-003,1,0,B,LIT-X033,normalized 1D axial distribution/symmetry analogue only; not a full 3D estimator,U109-BLK-003
XREG-v2.7-TECHNICAL,RAW-X041::slice_material_area_normalized_axial_spread,RAW-X041,slice_axial_distribution,slice_material_area_normalized_axial_spread,dimensionless,801-row slice_material_area ordered profile,sqrt(sum(weight*(z_norm-centroid)^2)/sum(weight)),B|C|F|L|T,direct_from_verified_SLICE004_raw_table,PRM108_axial_distribution_symmetry_batch,PRM108_axial_distribution_symmetry_values_long.csv,batch_BC_candidate,full58_raw_table_batch_not_selected,confirmed_raw_table_lineage,batch_BC_unselected_block_aware,False,False,False,"PRM108 axial distribution/reflection-symmetry cohort; no y, selection or promotion",58,58,58,U109-BLK-004,1,0,B,LIT-X033,normalized 1D axial distribution/symmetry analogue only; not a full 3D estimator,U109-BLK-004
XREG-v2.7-TECHNICAL,RAW-X042::overlay_blue_pixel_count_normalized_axial_centroid,RAW-X042,overlay_axial_distribution,overlay_blue_pixel_count_normalized_axial_centroid,dimensionless,800-pair overlay blue-pixel-count ordered profile,"sum(weight*z_norm)/sum(weight), z_norm in [0,1]",B|C|F|L|T,direct_from_verified_SLICE004_raw_table,PRM108_axial_distribution_symmetry_batch,PRM108_axial_distribution_symmetry_values_long.csv,batch_BC_candidate,full58_raw_table_batch_not_selected,confirmed_raw_table_lineage,batch_BC_unselected_block_aware,False,False,False,"PRM108 axial distribution/reflection-symmetry cohort; no y, selection or promotion",58,58,58,U109-BLK-005,1,0,B,LIT-X028,normalized 1D axial distribution/symmetry analogue only; not a full 3D estimator,U109-BLK-005
XREG-v2.7-TECHNICAL,RAW-X042::overlay_blue_pixel_count_normalized_axial_spread,RAW-X042,overlay_axial_distribution,overlay_blue_pixel_count_normalized_axial_spread,dimensionless,800-pair overlay blue-pixel-count ordered profile,sqrt(sum(weight*(z_norm-centroid)^2)/sum(weight)),B|C|F|L|T,direct_from_verified_SLICE004_raw_table,PRM108_axial_distribution_symmetry_batch,PRM108_axial_distribution_symmetry_values_long.csv,batch_BC_candidate,full58_raw_table_batch_not_selected,confirmed_raw_table_lineage,batch_BC_unselected_block_aware,False,False,False,"PRM108 axial distribution/reflection-symmetry cohort; no y, selection or promotion",58,58,58,U109-BLK-006,1,0,B,LIT-X028,normalized 1D axial distribution/symmetry analogue only; not a full 3D estimator,U109-BLK-006
